,Date,Airline,Source,Destination,Departure Time,Arrival Time,Total Stops,Duration,Price
966,27-06-2022,IndiGo,BLR,PNQ,23:05,00:25,direct,1h 20m,6699
967,02-07-2022,IndiGo,BLR,PNQ,17:05,18:25,direct,1h 20m,8636
968,03-07-2022,IndiGo,BLR,PNQ,17:05,18:25,direct,1h 20m,8636
969,03-07-2022,GoFirst,BLR,PNQ,17:45,19:05,direct,1h 20m,8733
970,29-06-2022,GoFirst,BLR,PNQ,18:10,19:40,direct,1h 30m,8939
971,01-07-2022,IndiGo,BLR,PNQ,17:05,18:25,direct,1h 20m,9331
972,27-06-2022,IndiGo,BLR,PNQ,11:05,12:15,direct,1h 10m,9780
973,01-07-2022,GoFirst,BLR,PNQ,17:45,19:05,direct,1h 20m,9866
974,02-07-2022,GoFirst,BLR,PNQ,17:45,19:05,direct,1h 20m,9866
975,28-06-2022,AirAsia India,BLR,PNQ,03:35,05:00,direct,1h 25m,6466
976,29-06-2022,AirAsia India,BLR,PNQ,03:35,05:00,direct,1h 25m,6466
977,03-07-2022,AirAsia India,BLR,PNQ,03:35,05:00,direct,1h 25m,6512
978,29-06-2022,IndiGo,BLR,PNQ,02:30,03:55,direct,1h 25m,6683
979,29-06-2022,IndiGo,BLR,PNQ,05:25,06:50,direct,1h 25m,6683
980,02-07-2022,IndiGo,BLR,PNQ,05:25,06:50,direct,1h 25m,6683
981,02-07-2022,IndiGo,BLR,PNQ,02:30,03:55,direct,1h 25m,6683
982,03-07-2022,IndiGo,BLR,PNQ,05:25,06:50,direct,1h 25m,6683
983,03-07-2022,IndiGo,BLR,PNQ,02:30,03:55,direct,1h 25m,6683
984,27-06-2022,IndiGo,BLR,PNQ,02:30,03:55,direct,1h 25m,6699
985,27-06-2022,IndiGo,BLR,PNQ,05:25,06:50,direct,1h 25m,6699
986,01-07-2022,IndiGo,BLR,PNQ,05:25,06:50,direct,1h 25m,6699
987,01-07-2022,IndiGo,BLR,PNQ,02:30,03:55,direct,1h 25m,6699
988,02-07-2022,Vistara,BLR,PNQ,04:30,05:55,direct,1h 25m,7668
989,01-07-2022,Vistara,BLR,PNQ,04:30,05:55,direct,1h 25m,7668
990,03-07-2022,Vistara,BLR,PNQ,04:30,05:55,direct,1h 25m,7668
991,01-07-2022,IndiGo,BLR,PNQ,23:05,00:25,direct,1h 20m,7984
992,29-06-2022,GoFirst,BLR,PNQ,05:25,06:45,direct,1h 20m,8630
993,03-07-2022,GoFirst,BLR,PNQ,05:25,06:45,direct,1h 20m,8680
994,27-06-2022,AirAsia India,BLR,PNQ,22:15,23:25,direct,1h 10m,9350
995,01-07-2022,AirAsia India,BLR,PNQ,22:15,23:25,direct,1h 10m,9395
996,02-07-2022,AirAsia India,BLR,PNQ,22:15,23:25,direct,1h 10m,9395
997,27-06-2022,AirAsia India,BLR,PNQ,12:50,14:15,direct,1h 25m,9800
998,27-06-2022,SpiceJet,BLR,PNQ,09:15,10:50,direct,1h 35m,9841
999,01-07-2022,AirAsia India,BLR,PNQ,12:50,14:15,direct,1h 25m,9855
1000,03-07-2022,SpiceJet,BLR,PNQ,09:15,10:50,direct,1h 35m,9896
1001,01-07-2022,SpiceJet,BLR,PNQ,09:15,10:50,direct,1h 35m,9927
1002,27-06-2022,GoFirst,BLR,PNQ,18:10,19:40,direct,1h 30m,10051
1003,01-07-2022,IndiGo,BLR,PNQ,20:30,21:45,direct,1h 15m,10678
1004,30-06-2022,FlexFlight,BLR,PNQ,18:10,19:40,direct,1h 30m,11793
1005,27-06-2022,GoFirst,BLR,PNQ,05:25,06:45,direct,1h 20m,9770
1006,27-06-2022,AirAsia India,BLR,PNQ,03:35,05:00,direct,1h 25m,9770
1007,02-07-2022,GoFirst,BLR,PNQ,05:25,06:45,direct,1h 20m,9855
1008,01-07-2022,GoFirst,BLR,PNQ,05:25,06:45,direct,1h 20m,9855
1009,02-07-2022,AirAsia India,BLR,PNQ,03:35,05:00,direct,1h 25m,9855
1010,01-07-2022,AirAsia India,BLR,PNQ,03:35,05:00,direct,1h 25m,9855
1011,28-06-2022,IndiGo,BLR,PNQ,18:25,23:00,1 stop,4h 35m,8083
1012,02-07-2022,IndiGo,BLR,PNQ,20:05,00:20,1 stop,4h 15m,8749
1013,03-07-2022,IndiGo,BLR,PNQ,20:05,00:20,1 stop,4h 15m,8749
1014,02-07-2022,IndiGo,BLR,PNQ,18:50,23:30,1 stop,4h 40m,8749
1015,02-07-2022,IndiGo,BLR,PNQ,21:40,02:40,1 stop,5h 00m,8749
1016,03-07-2022,IndiGo,BLR,PNQ,21:40,02:40,1 stop,5h 00m,8749
1017,01-07-2022,IndiGo,BLR,PNQ,12:35,17:15,1 stop,4h 40m,8769
1018,29-06-2022,IndiGo,BLR,PNQ,18:25,23:00,1 stop,4h 35m,9045
1019,02-07-2022,IndiGo,BLR,PNQ,18:25,23:00,1 stop,4h 35m,9045
1020,27-06-2022,IndiGo,BLR,PNQ,18:25,23:00,1 stop,4h 35m,9068
1021,01-07-2022,IndiGo,BLR,PNQ,18:50,23:30,1 stop,4h 40m,9112
1022,03-07-2022,IndiGo,BLR,PNQ,12:35,17:15,1 stop,4h 40m,9432
1023,03-07-2022,IndiGo,BLR,PNQ,18:50,23:30,1 stop,4h 40m,10115
1024,30-06-2022,IndiGo,BLR,PNQ,18:25,23:00,1 stop,4h 35m,10132
1025,02-07-2022,IndiGo,BLR,PNQ,11:10,16:35,1 stop,5h 25m,10798
1026,28-06-2022,IndiGo,BLR,PNQ,12:35,17:15,1 stop,4h 40m,10976
1027,30-06-2022,IndiGo,BLR,JAI,19:15,21:50,direct,2h 35m,8176
1028,01-07-2022,AirAsia India,BLR,JAI,07:35,11:15,direct,3h 40m,7385
1029,01-07-2022,IndiGo,BLR,JAI,19:15,21:50,direct,2h 35m,8178
1030,30-06-2022,GoFirst,BLR,JAI,09:15,12:00,direct,2h 45m,8133
1031,28-06-2022,IndiGo,BLR,JAI,15:35,18:05,direct,2h 30m,8873
1032,27-06-2022,IndiGo,BLR,JAI,19:15,21:50,direct,2h 35m,8873
1033,28-06-2022,IndiGo,BLR,JAI,19:15,21:50,direct,2h 35m,8873
1034,28-06-2022,IndiGo,BLR,JAI,08:50,11:25,direct,2h 35m,8873
1035,29-06-2022,IndiGo,BLR,JAI,08:50,11:25,direct,2h 35m,8873
1036,01-07-2022,IndiGo,BLR,JAI,15:35,18:05,direct,2h 30m,9379
1037,30-06-2022,IndiGo,BLR,JAI,15:35,18:05,direct,2h 30m,9379
1038,02-07-2022,IndiGo,BLR,JAI,19:15,21:50,direct,2h 35m,9379
1039,02-07-2022,IndiGo,BLR,JAI,15:35,18:05,direct,2h 30m,9484
1040,02-07-2022,AirAsia India,BLR,JAI,07:35,11:15,direct,3h 40m,7385
1041,30-06-2022,AirAsia India,BLR,JAI,07:35,11:15,direct,3h 40m,7385
1042,30-06-2022,AirAsia India,BLR,JAI,12:50,16:35,direct,3h 45m,7385
1043,02-07-2022,IndiGo,BLR,JAI,08:50,11:25,direct,2h 35m,9379
1044,30-06-2022,IndiGo,BLR,JAI,08:50,11:25,direct,2h 35m,9379
1045,03-07-2022,IndiGo,BLR,JAI,15:35,18:05,direct,2h 30m,10116
1046,27-06-2022,IndiGo,BLR,JAI,15:35,18:05,direct,2h 30m,10116
1047,29-06-2022,IndiGo,BLR,JAI,15:35,18:05,direct,2h 30m,10116
1048,03-07-2022,IndiGo,BLR,JAI,19:15,21:50,direct,2h 35m,10116
1049,03-07-2022,IndiGo,BLR,JAI,08:50,11:25,direct,2h 35m,10116
1050,27-06-2022,IndiGo,BLR,JAI,08:50,11:25,direct,2h 35m,10116
1051,29-06-2022,IndiGo,BLR,JAI,19:15,21:50,direct,2h 35m,10116
1052,01-07-2022,AirAsia India,BLR,JAI,07:35,11:15,1 stop,3h 40m,7685
1053,30-06-2022,AirAsia India,BLR,JAI,07:35,11:15,1 stop,3h 40m,7685
1054,30-06-2022,AirAsia India,BLR,JAI,12:50,16:35,1 stop,3h 45m,7685
1055,01-07-2022,AirAsia India,BLR,JAI,12:50,16:35,1 stop,3h 45m,8158
1056,02-07-2022,AirAsia India,BLR,JAI,12:50,16:30,1 stop,3h 40m,8483
1057,02-07-2022,AirAsia India,BLR,JAI,12:50,16:30,direct,3h 40m,9373
1058,01-07-2022,AirAsia India,BLR,JAI,12:50,16:35,direct,3h 45m,9373
1059,27-06-2022,GoFirst,BLR,JAI,09:15,12:00,direct,2h 45m,12438
1060,29-06-2022,GoFirst,BLR,JAI,09:15,12:00,direct,2h 45m,12473
1061,28-06-2022,GoFirst,BLR,JAI,09:15,12:00,direct,2h 45m,12473
1062,01-07-2022,GoFirst,BLR,JAI,05:45,08:40,direct,2h 55m,8133
1063,02-07-2022,GoFirst,BLR,JAI,05:45,08:40,direct,2h 55m,8440
1064,03-07-2022,IndiGo,BLR,JAI,21:50,00:20,direct,2h 30m,8873
1065,01-07-2022,IndiGo,BLR,JAI,21:50,00:20,direct,2h 30m,9379
1066,27-06-2022,AirAsia India,BLR,JAI,07:35,11:15,1 stop,3h 40m,10673
1067,29-06-2022,AirAsia India,BLR,JAI,07:35,11:15,1 stop,3h 40m,10695
1068,28-06-2022,AirAsia India,BLR,JAI,07:35,11:15,1 stop,3h 40m,10695
1069,27-06-2022,AirAsia India,BLR,JAI,12:50,16:35,1 stop,3h 45m,10695
1070,29-06-2022,AirAsia India,BLR,JAI,12:50,16:35,1 stop,3h 45m,10695
1071,28-06-2022,AirAsia India,BLR,JAI,12:45,16:35,1 stop,3h 50m,10695
1072,03-07-2022,AirAsia India,BLR,JAI,07:35,11:15,1 stop,3h 40m,10764
1073,03-07-2022,AirAsia India,BLR,JAI,12:50,16:35,1 stop,3h 45m,10764
1074,30-06-2022,FlexFlight,BLR,JAI,09:15,12:00,direct,2h 45m,16438
1075,30-06-2022,AirAsia India,BLR,JAI,05:35,09:50,direct,4h 15m,7385
1076,02-07-2022,AirAsia India,BLR,JAI,05:35,09:50,1 stop,4h 15m,7685
1077,30-06-2022,AirAsia India,BLR,JAI,05:35,09:50,1 stop,4h 15m,7685
1078,01-07-2022,AirAsia India,BLR,JAI,05:35,09:50,1 stop,4h 15m,8158
1079,30-06-2022,AirAsia India,BLR,JAI,18:15,23:20,1 stop,5h 05m,9420
1080,01-07-2022,IndiGo,BLR,JAI,19:35,00:30,1 stop,4h 55m,9469
1081,01-07-2022,IndiGo,BLR,JAI,08:55,13:50,1 stop,4h 55m,9469
1082,02-07-2022,IndiGo,BLR,JAI,08:55,13:50,1 stop,4h 55m,9469
1083,02-07-2022,IndiGo,BLR,JAI,19:35,00:30,1 stop,4h 55m,9469
1084,30-06-2022,IndiGo,BLR,JAI,19:35,00:30,1 stop,4h 55m,9469
1085,30-06-2022,IndiGo,BLR,JAI,08:55,13:50,1 stop,4h 55m,9469
1086,30-06-2022,IndiGo,BLR,JAI,12:40,17:35,1 stop,4h 55m,9469
1087,03-07-2022,IndiGo,BLR,JAI,08:55,13:50,1 stop,4h 55m,10442
1088,03-07-2022,IndiGo,BLR,JAI,19:35,00:30,1 stop,4h 55m,10442
1089,27-06-2022,IndiGo,BLR,JAI,19:35,00:30,1 stop,4h 55m,10442
1090,27-06-2022,IndiGo,BLR,JAI,08:55,13:50,1 stop,4h 55m,10442
1091,28-06-2022,IndiGo,BLR,JAI,08:55,13:50,1 stop,4h 55m,10442
1092,28-06-2022,IndiGo,BLR,JAI,19:35,00:30,1 stop,4h 55m,10442
1093,29-06-2022,IndiGo,BLR,JAI,19:35,00:30,1 stop,4h 55m,10442
1094,29-06-2022,IndiGo,BLR,JAI,08:55,13:50,1 stop,4h 55m,10442
1095,03-07-2022,IndiGo,BLR,JAI,10:15,15:45,1 stop,5h 30m,10442
1096,03-07-2022,GoFirst,BLR,JAI,05:45,08:40,direct,2h 55m,12848
1097,01-07-2022,AirAsia India,BLR,JAI,05:35,09:50,direct,4h 15m,9373
1098,02-07-2022,AirAsia India,BLR,JAI,05:35,09:50,direct,4h 15m,9373
1099,01-07-2022,IndiGo,BLR,JAI,00:35,05:45,1 stop,5h 10m,9469
1100,02-07-2022,IndiGo,BLR,JAI,00:35,05:45,1 stop,5h 10m,9469
1101,01-07-2022,IndiGo,BLR,JAI,01:40,07:00,1 stop,5h 20m,9469
1102,02-07-2022,IndiGo,BLR,JAI,01:40,07:00,1 stop,5h 20m,9469
1103,30-06-2022,IndiGo,BLR,JAI,01:40,07:00,1 stop,5h 20m,9469
1104,30-06-2022,IndiGo,BLR,JAI,08:20,14:15,1 stop,5h 55m,9469
1105,01-07-2022,IndiGo,BLR,JAI,07:45,13:50,1 stop,6h 05m,9469
1106,02-07-2022,IndiGo,BLR,JAI,07:45,13:50,1 stop,6h 05m,9469
1107,30-06-2022,IndiGo,BLR,JAI,07:45,13:50,1 stop,6h 05m,9469
1108,02-07-2022,IndiGo,BLR,JAI,12:20,18:35,1 stop,6h 15m,9469
1109,30-06-2022,IndiGo,BLR,JAI,12:20,18:35,1 stop,6h 15m,9469
1110,30-06-2022,IndiGo,BLR,JAI,13:05,19:25,1 stop,6h 20m,9469
1111,01-07-2022,IndiGo,BLR,JAI,12:20,18:55,1 stop,6h 35m,9469
1112,01-07-2022,IndiGo,BLR,JAI,20:30,03:10,1 stop,6h 40m,9469
1113,01-07-2022,IndiGo,BLR,JAI,17:50,00:30,1 stop,6h 40m,9469
1114,01-07-2022,IndiGo,BLR,JAI,07:10,13:50,1 stop,6h 40m,9469
1115,02-07-2022,IndiGo,BLR,JAI,17:50,00:30,1 stop,6h 40m,9469
1116,02-07-2022,IndiGo,BLR,JAI,20:30,03:10,1 stop,6h 40m,9469
1117,30-06-2022,IndiGo,BLR,JAI,07:10,13:50,1 stop,6h 40m,9469
1118,30-06-2022,IndiGo,BLR,JAI,20:30,03:10,1 stop,6h 40m,9469
1119,30-06-2022,IndiGo,BLR,JAI,17:50,00:30,1 stop,6h 40m,9469
1120,02-07-2022,IndiGo,BLR,JAI,06:30,13:20,1 stop,6h 50m,9469
1121,01-07-2022,IndiGo,BLR,JAI,13:40,20:35,1 stop,6h 55m,9469
1122,02-07-2022,IndiGo,BLR,JAI,13:40,20:35,1 stop,6h 55m,9469
1123,30-06-2022,IndiGo,BLR,JAI,13:40,20:35,1 stop,6h 55m,9469
1124,01-07-2022,IndiGo,BLR,JAI,14:55,21:55,1 stop,7h 00m,9469
1125,02-07-2022,IndiGo,BLR,JAI,14:55,21:55,1 stop,7h 00m,9469
1126,30-06-2022,IndiGo,BLR,JAI,14:55,21:55,1 stop,7h 00m,9469
1127,02-07-2022,IndiGo,BLR,JAI,15:45,22:50,1 stop,7h 05m,9469
1128,30-06-2022,IndiGo,BLR,JAI,15:45,22:50,1 stop,7h 05m,9469
1129,30-06-2022,IndiGo,BLR,JAI,07:00,14:15,1 stop,7h 15m,9469
1130,01-07-2022,IndiGo,BLR,JAI,16:50,00:30,1 stop,7h 40m,9469
1131,02-07-2022,IndiGo,BLR,JAI,16:50,00:30,1 stop,7h 40m,9469
1132,30-06-2022,IndiGo,BLR,JAI,16:50,00:30,1 stop,7h 40m,9469
1133,03-07-2022,IndiGo,BLR,JAI,00:35,05:45,1 stop,5h 10m,10442
1134,27-06-2022,IndiGo,BLR,JAI,00:35,05:45,1 stop,5h 10m,10442
1135,28-06-2022,IndiGo,BLR,JAI,00:35,05:45,1 stop,5h 10m,10442
1136,29-06-2022,IndiGo,BLR,JAI,00:35,05:45,1 stop,5h 10m,10442
1137,03-07-2022,IndiGo,BLR,JAI,01:40,07:00,1 stop,5h 20m,10442
1138,28-06-2022,IndiGo,BLR,JAI,01:40,07:00,1 stop,5h 20m,10442
1139,29-06-2022,IndiGo,BLR,JAI,01:40,07:00,1 stop,5h 20m,10442
1140,03-07-2022,IndiGo,BLR,JAI,07:45,13:50,1 stop,6h 05m,10442
1141,27-06-2022,IndiGo,BLR,JAI,07:45,13:50,1 stop,6h 05m,10442
1142,28-06-2022,IndiGo,BLR,JAI,07:45,13:50,1 stop,6h 05m,10442
1143,29-06-2022,IndiGo,BLR,JAI,07:45,13:50,1 stop,6h 05m,10442
1144,27-06-2022,IndiGo,BLR,JAI,12:20,18:35,1 stop,6h 15m,10442
1145,29-06-2022,IndiGo,BLR,JAI,12:20,18:35,1 stop,6h 15m,10442
1146,03-07-2022,IndiGo,BLR,JAI,13:05,19:25,1 stop,6h 20m,10442
1147,28-06-2022,IndiGo,BLR,JAI,13:05,19:25,1 stop,6h 20m,10442
1148,03-07-2022,IndiGo,BLR,JAI,10:25,16:55,1 stop,6h 30m,10442
1149,03-07-2022,IndiGo,BLR,JAI,12:20,18:55,1 stop,6h 35m,10442
1150,28-06-2022,IndiGo,BLR,JAI,12:20,18:55,1 stop,6h 35m,10442
1151,03-07-2022,IndiGo,BLR,JAI,07:10,13:50,1 stop,6h 40m,10442
1152,03-07-2022,IndiGo,BLR,JAI,20:30,03:10,1 stop,6h 40m,10442
1153,03-07-2022,IndiGo,BLR,JAI,17:50,00:30,1 stop,6h 40m,10442
1154,27-06-2022,IndiGo,BLR,JAI,07:10,13:50,1 stop,6h 40m,10442
1155,27-06-2022,IndiGo,BLR,JAI,20:30,03:10,1 stop,6h 40m,10442
1156,27-06-2022,IndiGo,BLR,JAI,17:50,00:30,1 stop,6h 40m,10442
1157,28-06-2022,IndiGo,BLR,JAI,17:50,00:30,1 stop,6h 40m,10442
1158,28-06-2022,IndiGo,BLR,JAI,07:10,13:50,1 stop,6h 40m,10442
1159,28-06-2022,IndiGo,BLR,JAI,20:30,03:10,1 stop,6h 40m,10442
1160,29-06-2022,IndiGo,BLR,JAI,17:50,00:30,1 stop,6h 40m,10442
1161,29-06-2022,IndiGo,BLR,JAI,07:10,13:50,1 stop,6h 40m,10442
1162,29-06-2022,IndiGo,BLR,JAI,20:30,03:10,1 stop,6h 40m,10442
1163,27-06-2022,IndiGo,BLR,JAI,13:40,20:35,1 stop,6h 55m,10442
1164,29-06-2022,IndiGo,BLR,JAI,13:40,20:35,1 stop,6h 55m,10442
1165,03-07-2022,IndiGo,BLR,JAI,14:55,21:55,1 stop,7h 00m,10442
1166,27-06-2022,IndiGo,BLR,JAI,14:55,21:55,1 stop,7h 00m,10442
1167,28-06-2022,IndiGo,BLR,JAI,14:55,21:55,1 stop,7h 00m,10442
1168,29-06-2022,IndiGo,BLR,JAI,14:55,21:55,1 stop,7h 00m,10442
1169,27-06-2022,AirAsia India,BLR,JAI,05:35,09:50,1 stop,4h 15m,10578
1170,29-06-2022,AirAsia India,BLR,JAI,05:35,09:50,1 stop,4h 15m,10600
1171,28-06-2022,AirAsia India,BLR,JAI,05:35,09:50,1 stop,4h 15m,10600
1172,03-07-2022,AirAsia India,BLR,JAI,05:35,09:50,1 stop,4h 15m,10666
1173,30-06-2022,Air India,BLR,JAI,08:20,13:25,1 stop,5h 05m,13599
1174,30-06-2022,Air India,BLR,JAI,06:45,13:25,1 stop,6h 40m,13599
1175,01-07-2022,Air India,BLR,JAI,08:20,13:25,1 stop,5h 05m,13914
1176,01-07-2022,Air India,BLR,JAI,06:45,13:25,1 stop,6h 40m,13914
1177,02-07-2022,Air India,BLR,JAI,06:45,13:25,1 stop,6h 40m,14124
1178,28-06-2022,Air India,BLR,JAI,08:20,13:25,1 stop,5h 05m,14247
1179,28-06-2022,Air India,BLR,JAI,06:45,13:25,1 stop,6h 40m,14247
1180,02-07-2022,Air India,BLR,JAI,08:20,13:25,1 stop,5h 05m,14334
1181,30-06-2022,IndiGo,BLR,JAI,18:00,23:20,1 stop,5h 20m,14549
1182,03-07-2022,Air India,BLR,JAI,08:20,13:25,1 stop,5h 05m,14602
1183,27-06-2022,Air India,BLR,JAI,08:20,13:25,1 stop,5h 05m,14602
1184,29-06-2022,Air India,BLR,JAI,08:20,13:25,1 stop,5h 05m,14602
1185,03-07-2022,Air India,BLR,JAI,06:45,13:25,1 stop,6h 40m,14602
1186,27-06-2022,Air India,BLR,JAI,06:45,13:25,1 stop,6h 40m,14602
1187,29-06-2022,Air India,BLR,JAI,06:45,13:25,1 stop,6h 40m,14602
1188,03-07-2022,AirAsia India,BLR,JAI,11:15,15:50,1 stop,4h 35m,16699
1189,01-07-2022,AirAsia India,BLR,JAI,12:15,21:35,1 stop,9h 20m,8846
1190,01-07-2022,GoFirst,BLR,JAI,08:55,17:05,1 stop,8h 10m,9339
1191,02-07-2022,GoFirst,BLR,JAI,08:55,17:05,1 stop,8h 10m,9339
1192,01-07-2022,SpiceJet,JAI,BOM,08:35,10:30,direct,1h 55m,5025
1193,30-06-2022,SpiceJet,JAI,BOM,08:35,10:30,direct,1h 55m,5025
1194,01-07-2022,AirAsia India,JAI,BOM,17:55,19:50,direct,1h 55m,6227
1195,30-06-2022,AirAsia India,JAI,BOM,17:55,19:50,direct,1h 55m,6227
1196,01-07-2022,Air India,JAI,BOM,14:00,15:50,direct,1h 50m,6931
1197,30-06-2022,Air India,JAI,BOM,14:00,15:50,direct,1h 50m,6931
1198,01-07-2022,IndiGo,JAI,BOM,14:20,15:55,direct,1h 35m,7121
1199,30-06-2022,IndiGo,JAI,BOM,14:20,15:55,direct,1h 35m,7121
1200,01-07-2022,IndiGo,JAI,BOM,10:00,12:05,direct,2h 05m,5945
1201,30-06-2022,IndiGo,JAI,BOM,10:00,12:05,direct,2h 05m,5945
1202,01-07-2022,GoFirst,JAI,BOM,09:10,11:10,direct,2h 00m,5992
1203,01-07-2022,AirAsia India,JAI,BOM,10:25,12:25,direct,2h 00m,6227
1204,30-06-2022,AirAsia India,JAI,BOM,10:25,12:25,direct,2h 00m,6227
1205,29-06-2022,IndiGo,JAI,BOM,10:00,12:05,direct,2h 05m,6706
1206,01-07-2022,IndiGo,JAI,BOM,20:05,21:50,direct,1h 45m,7121
1207,30-06-2022,IndiGo,JAI,BOM,20:05,21:50,direct,1h 45m,7121
1208,29-06-2022,IndiGo,JAI,BOM,14:20,15:55,direct,1h 35m,7949
1209,29-06-2022,IndiGo,JAI,BOM,20:05,21:50,direct,1h 45m,7949
1210,28-06-2022,IndiGo,JAI,BOM,14:20,15:55,direct,1h 35m,8249
1211,27-06-2022,IndiGo,JAI,BOM,14:20,15:55,direct,1h 35m,8249
1212,02-07-2022,IndiGo,JAI,BOM,14:20,15:55,direct,1h 35m,8269
1213,03-07-2022,IndiGo,JAI,BOM,14:20,15:55,direct,1h 35m,8269
1214,29-06-2022,Air India,JAI,BOM,14:00,15:50,direct,1h 50m,8511
1215,02-07-2022,Air India,JAI,BOM,14:00,15:50,direct,1h 50m,8853
1216,28-06-2022,Air India,JAI,BOM,14:00,15:50,direct,1h 50m,8853
1217,27-06-2022,Air India,JAI,BOM,14:00,15:50,direct,1h 50m,8853
1218,03-07-2022,Air India,JAI,BOM,14:00,15:50,direct,1h 50m,8853
1219,27-06-2022,IndiGo,JAI,BOM,10:00,12:05,direct,2h 05m,6958
1220,02-07-2022,IndiGo,JAI,BOM,10:00,12:05,direct,2h 05m,6976
1221,03-07-2022,IndiGo,JAI,BOM,10:00,12:05,direct,2h 05m,6976
1222,28-06-2022,IndiGo,JAI,BOM,20:05,21:50,direct,1h 45m,8249
1223,27-06-2022,IndiGo,JAI,BOM,20:05,21:50,direct,1h 45m,8249
1224,02-07-2022,IndiGo,JAI,BOM,20:05,21:50,direct,1h 45m,8269
1225,03-07-2022,IndiGo,JAI,BOM,20:05,21:50,direct,1h 45m,8269
1226,30-06-2022,GoFirst,JAI,BOM,22:55,00:50,direct,1h 55m,5718
1227,01-07-2022,IndiGo,JAI,BOM,05:20,07:10,direct,1h 50m,5945
1228,30-06-2022,IndiGo,JAI,BOM,05:20,07:10,direct,1h 50m,5945
1229,29-06-2022,IndiGo,JAI,BOM,05:20,07:10,direct,1h 50m,6706
1230,28-06-2022,IndiGo,JAI,BOM,05:20,07:10,direct,1h 50m,6958
1231,27-06-2022,IndiGo,JAI,BOM,05:20,07:10,direct,1h 50m,6958
1232,02-07-2022,IndiGo,JAI,BOM,05:20,07:10,direct,1h 50m,6976
1233,03-07-2022,IndiGo,JAI,BOM,05:20,07:10,direct,1h 50m,6976
1234,27-06-2022,SpiceJet,JAI,BOM,08:35,10:30,direct,1h 55m,10648
1235,28-06-2022,SpiceJet,JAI,BOM,08:35,10:30,direct,1h 55m,10675
1236,29-06-2022,SpiceJet,JAI,BOM,08:35,10:30,direct,1h 55m,10675
1237,27-06-2022,AirAsia India,JAI,BOM,10:25,12:25,direct,2h 00m,10762
1238,27-06-2022,AirAsia India,JAI,BOM,17:55,19:50,direct,1h 55m,10819
1239,28-06-2022,AirAsia India,JAI,BOM,17:55,19:50,direct,1h 55m,10819
1240,29-06-2022,AirAsia India,JAI,BOM,17:55,19:50,direct,1h 55m,10874
1241,02-07-2022,AirAsia India,JAI,BOM,17:55,19:50,direct,1h 55m,10897
1242,03-07-2022,AirAsia India,JAI,BOM,17:55,19:50,direct,1h 55m,10897
1243,27-06-2022,GoFirst,JAI,BOM,22:55,00:50,direct,1h 55m,10079
1244,28-06-2022,GoFirst,JAI,BOM,22:55,00:50,direct,1h 55m,10079
1245,28-06-2022,AirAsia India,JAI,BOM,10:25,12:25,direct,2h 00m,10804
1246,29-06-2022,AirAsia India,JAI,BOM,10:25,12:25,direct,2h 00m,10804
1247,02-07-2022,AirAsia India,JAI,BOM,10:25,12:25,direct,2h 00m,10882
1248,03-07-2022,AirAsia India,JAI,BOM,10:25,12:25,direct,2h 00m,10882
1249,03-07-2022,GoFirst,JAI,BOM,09:10,11:10,direct,2h 00m,10882
1250,02-07-2022,GoFirst,JAI,BOM,09:10,11:10,direct,2h 00m,10882
1251,29-06-2022,GoFirst,JAI,BOM,21:35,23:30,direct,1h 55m,10874
1252,30-06-2022,FlexFlight,JAI,BOM,22:55,00:50,direct,1h 55m,12292
1253,30-06-2022,Hahn Air Systems,JAI,BOM,08:35,10:30,direct,1h 55m,17800
1254,29-06-2022,Hahn Air Systems,JAI,BOM,08:35,10:30,direct,1h 55m,18499
1255,01-07-2022,Hahn Air Systems,JAI,BOM,08:35,10:30,direct,1h 55m,18934
1256,28-06-2022,Hahn Air Systems,JAI,BOM,08:35,10:30,direct,1h 55m,18934
1257,27-06-2022,Hahn Air Systems,JAI,BOM,08:35,10:30,direct,1h 55m,18934
1258,30-06-2022,SpiceJet,JAI,BOM,14:25,21:45,1 stop,7h 20m,7121
1259,30-06-2022,GoFirst,JAI,BOM,12:30,19:30,1 stop,7h 00m,7221
1260,01-07-2022,SpiceJet,JAI,BOM,14:25,21:45,1 stop,7h 20m,7261
1261,01-07-2022,IndiGo,JAI,BOM,14:20,20:25,1 stop,6h 05m,7631
1262,01-07-2022,IndiGo,JAI,BOM,06:40,12:50,1 stop,6h 10m,7631
1263,01-07-2022,IndiGo,JAI,BOM,06:40,13:55,1 stop,7h 15m,7631
1264,02-07-2022,IndiGo,JAI,BOM,22:25,04:10,1 stop,5h 45m,9077
1265,03-07-2022,IndiGo,JAI,BOM,22:25,04:10,1 stop,5h 45m,9077
1266,02-07-2022,IndiGo,JAI,BOM,14:20,20:25,1 stop,6h 05m,9077
1267,03-07-2022,IndiGo,JAI,BOM,06:40,12:50,1 stop,6h 10m,9077
1268,02-07-2022,IndiGo,JAI,BOM,12:40,19:40,1 stop,7h 00m,9077
1269,03-07-2022,IndiGo,JAI,BOM,06:40,13:55,1 stop,7h 15m,9077
1270,02-07-2022,IndiGo,JAI,BOM,20:50,04:10,1 stop,7h 20m,9077
1271,03-07-2022,IndiGo,JAI,BOM,20:50,04:10,1 stop,7h 20m,9077
1272,03-07-2022,IndiGo,JAI,BOM,14:20,20:25,1 stop,6h 05m,9429
1273,02-07-2022,IndiGo,JAI,BOM,06:40,12:50,1 stop,6h 10m,9429
